Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU0307066002,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,98,Size,3XL,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782520927
variation,MU0307226002,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,99,Size,4,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782520996
variation,MU0307246002,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,100,Size,6,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782521061
variation,MU0307256002,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,101,Size,8,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782521139
variation,MU0307266002,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,102,Size,10,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782521207
variation,MU0307276002,,1,0,visible,,Dimensiuni: 47 * 60 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,103,Size,12,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[47cm]·[60cm],8435782521276
variation,MU0307286002,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307/model/large/0307_6002_2_1.jpg,MU0307,104,Size,14,,1,,Color,Roșu/negru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782521344
variable,MU0307-K,Hoodie Saba Copii,1,0,visible,,"<p>Hanorac tehnic pentru copii cu design în două tonuri, realizat din poliester piqué reciclat, cu căptușeală moale periată.</p><p><strong>Compoziție:</strong> 100% poliester pique reciclat</p><p><br>·  Glugă cu căptușeală din aceeași țesătură.<br>· Acoperire elastică a cusăturii pe guler.<br>· Design cu panouri și borduri contrastante pe corp.<br>· Buzunar tip cangur asortat.<br>· Manșete și tiv cu nervuri 1x1.<br>· Detaliu cu logo brodat pe mânecă.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>52 * 68 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>54 * 69 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>57 * 70 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>60 * 72 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>63 * 75 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>66 * 78 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>69 * 81 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>37 * 44 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 48 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>43 * 52 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>45 * 56 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>47 * 60 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>49 * 64 cm</td></tr></table>",taxable,1,0,0,,Hanorace,MUSAI,"https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_25802_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_3402_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_6002_1_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_25802_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_3402_2_1.jpg,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_6002_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Alb/negru, Galben/negru, Turcoaz fluornegru, Fluor verde/negru, Fluor portocaliu/negru, Gri deschis/negru, Gum roz/negru, Roșu/negru",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[52cm]·[68cm], [54cm]·[69cm], [57cm]·[70cm], [60cm]·[72cm], [63cm]·[75cm], [66cm]·[78cm], [69cm]·[81cm], [37cm]·[44cm], [40cm]·[48cm], [43cm]·[52cm], [45cm]·[56cm], [47cm]·[60cm], [49cm]·[64cm]",1,0,,,
variation,MU0307000102,,1,0,visible,,Dimensiuni: 52 * 68 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,1,Size,XS,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[52cm]·[68cm],8435782529845
variation,MU0307010102,,1,0,visible,,Dimensiuni: 54 * 69 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,2,Size,S,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[54cm]·[69cm],8435782529852
variation,MU0307020102,,1,0,visible,,Dimensiuni: 57 * 70 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,3,Size,M,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[57cm]·[70cm],8435782529869
variation,MU0307030102,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,4,Size,L,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782529876
variation,MU0307040102,,1,0,visible,,Dimensiuni: 63 * 75 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,5,Size,XL,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[63cm]·[75cm],8435782529883
variation,MU0307050102,,1,0,visible,,Dimensiuni: 66 * 78 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,6,Size,2XL,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[66cm]·[78cm],8435782529890
variation,MU0307060102,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,7,Size,3XL,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782529906
variation,MU0307220102,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,8,Size,4,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782529913
variation,MU0307240102,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,9,Size,6,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782529920
variation,MU0307250102,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,10,Size,8,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782529937
variation,MU0307260102,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,11,Size,10,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782529944
variation,MU0307270102,,1,0,visible,,Dimensiuni: 47 * 60 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,12,Size,12,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[47cm]·[60cm],8435782529951
variation,MU0307280102,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0102_2_1.jpg,MU0307-K,13,Size,14,,1,,Color,Alb/negru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782529968
variation,MU0307000302,,1,0,visible,,Dimensiuni: 52 * 68 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,14,Size,XS,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[52cm]·[68cm],8435782520446
variation,MU0307010302,,1,0,visible,,Dimensiuni: 54 * 69 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,15,Size,S,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[54cm]·[69cm],8435782520514
variation,MU0307020302,,1,0,visible,,Dimensiuni: 57 * 70 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,16,Size,M,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[57cm]·[70cm],8435782520583
variation,MU0307030302,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,17,Size,L,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782520651
variation,MU0307040302,,1,0,visible,,Dimensiuni: 63 * 75 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,18,Size,XL,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[63cm]·[75cm],8435782520729
variation,MU0307050302,,1,0,visible,,Dimensiuni: 66 * 78 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,19,Size,2XL,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[66cm]·[78cm],8435782520798
variation,MU0307060302,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,20,Size,3XL,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782520866
variation,MU0307220302,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,21,Size,4,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782520934
variation,MU0307240302,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,22,Size,6,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782521009
variation,MU0307250302,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,23,Size,8,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782521078
variation,MU0307260302,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,24,Size,10,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782521146
variation,MU0307270302,,1,0,visible,,Dimensiuni: 47 * 60 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,25,Size,12,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[47cm]·[60cm],8435782521214
variation,MU0307280302,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_0302_2_1.jpg,MU0307-K,26,Size,14,,1,,Color,Galben/negru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782521283
variation,MU03070017602,,1,0,visible,,Dimensiuni: 52 * 68 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,27,Size,XS,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[52cm]·[68cm],8435782520453
variation,MU03070117602,,1,0,visible,,Dimensiuni: 54 * 69 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,28,Size,S,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[54cm]·[69cm],8435782520521
variation,MU03070217602,,1,0,visible,,Dimensiuni: 57 * 70 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,29,Size,M,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[57cm]·[70cm],8435782520590
variation,MU03070317602,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,30,Size,L,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782520668
variation,MU03070417602,,1,0,visible,,Dimensiuni: 63 * 75 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,31,Size,XL,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[63cm]·[75cm],8435782520736
variation,MU03070517602,,1,0,visible,,Dimensiuni: 66 * 78 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,32,Size,2XL,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[66cm]·[78cm],8435782520804
variation,MU03070617602,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,33,Size,3XL,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782520873
variation,MU03072217602,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,34,Size,4,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782520941
variation,MU03072417602,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,35,Size,6,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782521016
variation,MU03072517602,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,36,Size,8,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782521085
variation,MU03072617602,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,37,Size,10,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782521153
variation,MU03072717602,,1,0,visible,,Dimensiuni: 47 * 60 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,38,Size,12,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[47cm]·[60cm],8435782521221
variation,MU03072817602,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_17602_2_1.jpg,MU0307-K,39,Size,14,,1,,Color,Turcoaz fluornegru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782521290
variation,MU03070022202,,1,0,visible,,Dimensiuni: 52 * 68 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,40,Size,XS,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[52cm]·[68cm],8435782520460
variation,MU03070122202,,1,0,visible,,Dimensiuni: 54 * 69 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,41,Size,S,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[54cm]·[69cm],8435782520538
variation,MU03070222202,,1,0,visible,,Dimensiuni: 57 * 70 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,42,Size,M,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[57cm]·[70cm],8435782520606
variation,MU03070322202,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,43,Size,L,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782520675
variation,MU03070422202,,1,0,visible,,Dimensiuni: 63 * 75 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,44,Size,XL,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[63cm]·[75cm],8435782520743
variation,MU03070522202,,1,0,visible,,Dimensiuni: 66 * 78 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,45,Size,2XL,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[66cm]·[78cm],8435782520811
variation,MU03070622202,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,46,Size,3XL,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782520880
variation,MU03072222202,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,47,Size,4,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782520958
variation,MU03072422202,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,48,Size,6,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782521023
variation,MU03072522202,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,49,Size,8,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782521092
variation,MU03072622202,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,50,Size,10,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782521160
variation,MU03072722202,,1,0,visible,,Dimensiuni: 47 * 60 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,51,Size,12,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[47cm]·[60cm],8435782521238
variation,MU03072822202,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22202_2_1.jpg,MU0307-K,52,Size,14,,1,,Color,Fluor verde/negru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782521306
variation,MU03070022302,,1,0,visible,,Dimensiuni: 52 * 68 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,53,Size,XS,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[52cm]·[68cm],8435782520477
variation,MU03070122302,,1,0,visible,,Dimensiuni: 54 * 69 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,54,Size,S,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[54cm]·[69cm],8435782520545
variation,MU03070222302,,1,0,visible,,Dimensiuni: 57 * 70 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,55,Size,M,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[57cm]·[70cm],8435782520613
variation,MU03070322302,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,56,Size,L,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782520682
variation,MU03070422302,,1,0,visible,,Dimensiuni: 63 * 75 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,57,Size,XL,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[63cm]·[75cm],8435782520750
variation,MU03070522302,,1,0,visible,,Dimensiuni: 66 * 78 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,58,Size,2XL,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[66cm]·[78cm],8435782520828
variation,MU03070622302,,1,0,visible,,Dimensiuni: 69 * 81 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,59,Size,3XL,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[69cm]·[81cm],8435782520897
variation,MU03072222302,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,60,Size,4,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782520965
variation,MU03072422302,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,61,Size,6,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782521030
variation,MU03072522302,,1,0,visible,,Dimensiuni: 43 * 52 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,62,Size,8,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[43cm]·[52cm],8435782521108
variation,MU03072622302,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,131.25,,,https://static.musaibrand.com/images/models/0307-K/model/large/0307-K_22302_2_1.jpg,MU0307-K,63,Size,10,,1,,Color,Fluor portocaliu/negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782521177
